PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;OPLEIDINGSFASE ACTUEEL;2014 Man;2014 Vrouw;2015 Man;2015 Vrouw;2016 Man;2016 Vrouw;2017 Man;2017 Vrouw;2018 Man;2018 Vrouw 
Zeeland;718;VLISSINGEN;reguliere inst.;associate degree;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);80148;Ad Logistiek;voltijd onderwijs;associate degree;0;0;0;0;0;0;0;0;10;4
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;bachelor;87;104;102;111;98;119;88;110;80;103
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;propedeuse bachelor;94;75;64;69;66;87;80;77;72;68
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;bachelor;9;8;7;4;5;3;4;1;3;2
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;propedeuse bachelor;1;0;0;0;0;0;17;14;18;9
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;bachelor;51;55;53;54;64;46;61;47;73;54
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;propedeuse bachelor;57;25;38;22;42;35;46;32;41;18
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;bachelor;8;5;3;2;2;1;0;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;bachelor;100;23;96;29;76;30;68;27;88;28
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;propedeuse bachelor;60;24;68;23;64;24;61;18;44;15
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;bachelor;39;82;33;73;32;64;25;56;23;53
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;propedeuse bachelor;20;34;17;33;13;29;17;22;13;24
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;bachelor;9;7;7;5;4;4;1;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;propedeuse bachelor;1;0;0;0;0;0;0;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;bachelor;93;30;95;38;99;47;84;38;80;36
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;propedeuse bachelor;76;37;63;28;68;17;62;20;54;13
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);35524;B Tourism Management;voltijd onderwijs;bachelor;8;97;5;93;5;79;5;82;10;73
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;economie;n.v.t. (economie);35524;B Tourism Management;voltijd onderwijs;propedeuse bachelor;8;41;4;39;11;41;11;40;22;50
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;bachelor;86;38;90;34;87;33;68;23;73;31
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;propedeuse bachelor;76;26;68;16;50;15;51;24;40;10
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;bachelor;4;40;3;40;6;40;5;39;8;44
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;propedeuse bachelor;4;22;3;22;4;19;8;25;14;42
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;bachelor;0;0;0;0;0;0;0;0;2;4
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;bachelor;37;227;35;225;36;210;39;198;40;184
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;propedeuse bachelor;29;115;31;105;43;111;41;94;43;99
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34609;B Human Resource Management;deeltijd onderwijs;bachelor;1;4;0;1;0;1;0;1;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34609;B Human Resource Management;deeltijd onderwijs;propedeuse bachelor;1;0;1;0;1;0;1;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34609;B Human Resource Management;voltijd onderwijs;bachelor;24;49;28;48;25;48;26;44;22;58
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34609;B Human Resource Management;voltijd onderwijs;propedeuse bachelor;18;27;18;27;12;28;10;29;17;16
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;bachelor;2;91;5;136;7;154;10;129;6;122
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;propedeuse bachelor;7;67;9;78;7;60;6;59;3;79
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;bachelor;0;0;0;0;0;0;0;0;1;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;0;0;2;29
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;bachelor;19;243;28;265;32;291;38;299;39;324
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;propedeuse bachelor;22;159;19;162;16;182;26;214;16;173
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;bachelor;1;8;3;4;1;7;0;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;propedeuse bachelor;1;1;1;3;1;1;0;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;bachelor;45;245;41;224;40;204;42;181;40;142
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;propedeuse bachelor;33;106;26;81;21;54;48;65;56;74
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;bachelor;95;5;99;8;106;7;94;7;76;8
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;propedeuse bachelor;69;6;60;1;62;4;76;5;86;6
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);30107;B Engineering;deeltijd onderwijs;bachelor;9;0;8;0;6;0;2;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);30107;B Engineering;duaal onderwijs;bachelor;35;0;27;0;16;0;13;0;6;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);30107;B Engineering;duaal onderwijs;propedeuse bachelor;6;0;8;1;5;1;1;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);30107;B Engineering;voltijd onderwijs;bachelor;97;9;106;17;124;17;134;18;134;15
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);30107;B Engineering;voltijd onderwijs;propedeuse bachelor;110;17;100;23;107;12;103;10;78;21
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34074;B Watermanagement;voltijd onderwijs;bachelor;99;37;108;31;109;29;105;35;97;37
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34074;B Watermanagement;voltijd onderwijs;propedeuse bachelor;100;23;100;28;80;27;79;25;88;25
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;bachelor;51;9;51;12;56;12;58;11;60;16
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;propedeuse bachelor;22;4;36;9;28;5;28;9;39;7
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34279;B Civiele Techniek;deeltijd onderwijs;bachelor;1;0;0;0;0;0;0;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;bachelor;71;12;76;12;70;11;77;12;78;7
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;propedeuse bachelor;74;5;65;13;70;7;64;7;58;7
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34384;B Maritiem Officier;voltijd onderwijs;bachelor;125;15;130;14;143;13;157;10;151;8
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34384;B Maritiem Officier;voltijd onderwijs;propedeuse bachelor;106;11;89;7;95;7;93;6;72;8
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34390;B Logistics Engineering;voltijd onderwijs;bachelor;57;10;70;14;91;16;95;18;92;17
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34390;B Logistics Engineering;voltijd onderwijs;propedeuse bachelor;60;12;56;11;63;10;77;11;65;13
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;bachelor;37;37;48;35;55;41;45;39;35;37
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;propedeuse bachelor;37;23;41;38;51;41;42;28;43;50
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;17;1;10;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;bachelor;0;0;0;0;0;0;0;0;3;1
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;propedeuse bachelor;0;0;19;1;0;0;21;4;40;3
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);39500;B International Maintenance Management (joint degree);voltijd onderwijs;bachelor;19;1;28;2;1;0;0;0;0;0
Zeeland;718;VLISSINGEN;reguliere inst.;bachelor;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);39500;B International Maintenance Management (joint degree);voltijd onderwijs;propedeuse bachelor;33;1;17;1;0;0;0;0;0;0
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;bachelor;4;62;4;55;1;54;2;48;2;51
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;propedeuse bachelor;2;28;1;28;1;28;1;28;1;16
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;bachelor;8;19;12;24;13;30;9;25;18;36
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;propedeuse bachelor;14;35;10;31;13;21;17;29;11;22
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;bachelor;2;16;3;15;6;14;10;17;4;28
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;propedeuse bachelor;5;5;5;3;5;7;7;10;13;26
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;bachelor;47;312;53;330;65;332;61;308;55;309
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;propedeuse bachelor;77;298;68;266;72;283;72;289;76;257
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;deeltijd onderwijs;bachelor;8;8;6;12;6;9;4;7;4;10
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;deeltijd onderwijs;propedeuse bachelor;4;9;5;5;6;6;9;5;3;6
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;duaal onderwijs;bachelor;2;5;2;3;4;4;3;2;3;3
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;duaal onderwijs;propedeuse bachelor;3;0;4;1;2;3;1;4;2;4
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;deeltijd onderwijs;bachelor;14;30;21;29;19;26;17;21;13;19
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;deeltijd onderwijs;propedeuse bachelor;13;14;9;13;11;14;8;13;9;11
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;duaal onderwijs;bachelor;6;16;7;18;7;21;5;14;4;16
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;duaal onderwijs;propedeuse bachelor;4;12;3;13;2;8;4;10;5;8
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;deeltijd onderwijs;bachelor;9;2;7;3;2;3;1;2;0;1
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;deeltijd onderwijs;propedeuse bachelor;6;3;3;0;4;0;4;0;7;1
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;duaal onderwijs;bachelor;5;7;6;5;6;4;7;2;8;2
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35197;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis;duaal onderwijs;propedeuse bachelor;5;4;5;1;6;2;4;3;4;4
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;deeltijd onderwijs;bachelor;7;14;6;15;1;15;2;14;3;15
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;deeltijd onderwijs;propedeuse bachelor;3;18;4;9;4;10;3;12;3;10
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;duaal onderwijs;bachelor;4;14;3;11;2;16;2;10;1;8
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35198;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands;duaal onderwijs;propedeuse bachelor;1;8;1;7;0;7;0;6;0;8
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;deeltijd onderwijs;bachelor;12;6;16;4;16;3;13;0;15;1
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;deeltijd onderwijs;propedeuse bachelor;12;1;12;1;11;1;11;4;8;1
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;duaal onderwijs;bachelor;5;3;5;2;5;4;4;5;5;4
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35202;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie;duaal onderwijs;propedeuse bachelor;7;3;3;3;5;1;5;3;4;2
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;deeltijd onderwijs;bachelor;11;13;12;13;11;12;4;14;6;15
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;deeltijd onderwijs;propedeuse bachelor;10;11;7;11;12;9;8;6;7;3
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;duaal onderwijs;bachelor;5;2;4;4;3;7;3;6;4;2
Zuid-Holland;513;GOUDA;reguliere inst.;bachelor;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);35221;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde;duaal onderwijs;propedeuse bachelor;4;7;4;4;4;2;5;4;2;4
Zuid-Holland;513;GOUDA;reguliere inst.;master;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;master;23;30;26;32;17;23;20;22;25;22
Zuid-Holland;518;S GRAVENHAGE;reguliere inst.;associate degree;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);80004;Ad Facility Management;deeltijd onderwijs;associate degree;19;13;14;10;15;19;19;26;15;30
